date,symbol,bias,score,regime,trendStack,longTrend,momentum,macdHistogram,structure,next_close_ret,next_oc_ret
2022-09-26,QQQ,bearish,-5,normal,-2,-1,-1,-1,0,0.000401,-0.011987
2022-09-27,QQQ,bearish,-5,normal,-2,-1,-1,-1,0,0.019892,0.019967
2022-09-28,QQQ,bearish,-5,normal,-2,-1,-1,-1,0,-0.028828,-0.014464
2022-09-29,QQQ,bearish,-6,normal,-2,-1,-1,-1,-1,-0.016957,-0.013910
2022-09-30,QQQ,bearish,-6,normal,-2,-1,-1,-1,-1,0.023460,0.016576
2022-10-03,QQQ,bearish,-5,normal,-2,-1,-1,-1,0,0.031441,0.011255
2022-10-04,QQQ,bearish,-4,normal,-2,-1,-1,-1,1,-0.000532,0.013296
2022-10-05,QQQ,bearish,-3,normal,-2,-1,-1,1,0,-0.007873,-0.004271
2022-10-06,QQQ,bearish,-3,normal,-2,-1,-1,1,0,-0.038104,-0.021526
2022-10-07,QQQ,bearish,-4,normal,-2,-1,-1,1,-1,-0.009996,-0.010731
2022-10-10,QQQ,bearish,-6,normal,-2,-1,-1,-1,-1,-0.013738,-0.007367
2022-10-11,QQQ,bearish,-6,normal,-2,-1,-1,-1,-1,-0.000343,-0.002809
2022-10-12,QQQ,bearish,-5,normal,-2,-1,-1,-1,0,0.023452,0.053535
2022-10-13,QQQ,bearish,-4,normal,-2,-1,-1,-1,1,-0.030057,-0.038569
2022-10-14,QQQ,bearish,-5,normal,-2,-1,-1,-1,0,0.033021,0.009406
2022-10-17,QQQ,bearish,-3,normal,-2,-1,-1,1,0,0.007908,-0.018262
2022-10-18,QQQ,neutral,-2,normal,-2,-1,-1,1,1,-0.003647,0.002075
2022-10-19,QQQ,bearish,-3,normal,-2,-1,-1,1,0,-0.005102,-0.001743
2022-10-20,QQQ,bearish,-3,normal,-2,-1,-1,1,0,0.023448,0.027763
2022-10-21,QQQ,neutral,1,normal,0,-1,0,1,1,0.011001,0.010011
2022-10-24,QQQ,neutral,1,normal,0,-1,0,1,1,0.020686,0.017179
2022-10-25,QQQ,neutral,2,normal,0,-1,1,1,1,-0.022096,-0.001903
2022-10-26,QQQ,neutral,0,normal,0,-1,0,1,0,-0.018206,-0.014162
2022-10-27,QQQ,bearish,-3,normal,-2,-1,0,1,-1,0.030601,0.033024
2022-10-28,QQQ,neutral,1,normal,0,-1,0,1,1,-0.011628,-0.003478
2022-10-31,QQQ,neutral,0,normal,0,-1,0,1,0,-0.010218,-0.022700
2022-11-01,QQQ,bearish,-3,normal,-2,-1,0,1,-1,-0.034277,-0.034172
2022-11-02,QQQ,bearish,-4,normal,-2,-1,-1,1,-1,-0.019535,-0.009581
2022-11-03,QQQ,bearish,-6,normal,-2,-1,-1,-1,-1,0.016085,-0.003201
2022-11-04,QQQ,bearish,-4,normal,-2,-1,-1,-1,1,0.010994,0.006924
2022-11-07,QQQ,bearish,-4,normal,-2,-1,-1,-1,1,0.007287,0.001486
2022-11-08,QQQ,bearish,-3,normal,-2,-1,0,-1,1,-0.023076,-0.016582
2022-11-09,QQQ,bearish,-6,normal,-2,-1,-1,-1,-1,0.073789,0.024419
2022-11-10,QQQ,bullish,3,normal,1,-1,1,1,1,0.018426,0.019111
2022-11-11,QQQ,bullish,3,normal,1,-1,1,1,1,-0.008751,-0.001469
2022-11-14,QQQ,neutral,2,normal,1,-1,1,1,0,0.013838,-0.009651
2022-11-15,QQQ,bullish,3,normal,1,-1,1,1,1,-0.013649,-0.006785
2022-11-16,QQQ,neutral,1,normal,1,-1,1,1,-1,-0.002207,0.013992
2022-11-17,QQQ,neutral,2,normal,1,-1,1,1,0,0.000035,-0.010664
2022-11-18,QQQ,neutral,2,normal,1,-1,1,1,0,-0.010287,-0.005328
2022-11-21,QQQ,neutral,0,normal,1,-1,0,1,-1,0.014403,0.011711
2022-11-22,QQQ,bullish,3,normal,1,-1,1,1,1,0.010037,0.009966
2022-11-23,QQQ,bullish,3,normal,1,-1,1,1,1,-0.006578,-0.000940
2022-11-25,QQQ,neutral,2,normal,1,-1,1,1,0,-0.014673,-0.007687
2022-11-28,QQQ,neutral,0,normal,1,-1,0,1,-1,-0.007570,-0.008376
2022-11-29,QQQ,bearish,-3,normal,-2,-1,0,1,-1,0.045586,0.044581
2022-11-30,QQQ,bullish,4,normal,2,-1,1,1,1,0.001227,0.000102
2022-12-01,QQQ,bullish,4,normal,2,-1,1,1,1,-0.003983,0.013897
2022-12-02,QQQ,bullish,3,normal,2,-1,1,1,0,-0.016783,-0.009436
2022-12-05,QQQ,neutral,1,normal,2,-1,0,1,-1,-0.020720,-0.020175
2022-12-06,QQQ,bearish,-4,normal,-1,-1,0,-1,-1,-0.004083,0.000214
2022-12-07,QQQ,bearish,-3,normal,-1,-1,0,-1,0,0.011835,0.006882
2022-12-08,QQQ,neutral,-1,normal,0,-1,0,-1,1,-0.006377,-0.002723
2022-12-09,QQQ,bearish,-3,normal,-1,-1,0,-1,0,0.012551,0.011906
2022-12-12,QQQ,neutral,0,normal,2,-1,0,-1,0,0.010750,-0.026968
2022-12-13,QQQ,neutral,2,normal,2,-1,1,-1,1,-0.007414,-0.005346
2022-12-14,QQQ,neutral,0,normal,2,-1,0,-1,0,-0.033576,-0.019268
2022-12-15,QQQ,bearish,-5,normal,-1,-1,-1,-1,-1,-0.009535,-0.007060
2022-12-16,QQQ,bearish,-5,normal,-1,-1,-1,-1,-1,-0.016408,-0.015044
2022-12-19,QQQ,bearish,-6,normal,-2,-1,-1,-1,-1,-0.000778,0.003649
2022-12-20,QQQ,bearish,-5,normal,-2,-1,-1,-1,0,0.014506,0.010532
2022-12-21,QQQ,bearish,-4,normal,-2,-1,-1,-1,1,-0.024465,-0.013389
2022-12-22,QQQ,bearish,-6,normal,-2,-1,-1,-1,-1,0.002249,0.007119
2022-12-23,QQQ,bearish,-5,normal,-2,-1,-1,-1,0,-0.014138,-0.011847
2022-12-27,QQQ,bearish,-5,normal,-2,-1,-1,-1,0,-0.013203,-0.011665
2022-12-28,QQQ,bearish,-6,normal,-2,-1,-1,-1,-1,0.024375,0.013234
2022-12-29,QQQ,bearish,-4,normal,-2,-1,-1,-1,1,-0.000601,0.010090
2022-12-30,QQQ,bearish,-5,normal,-2,-1,-1,-1,0,-0.006760,-0.015522
2023-01-03,QQQ,bearish,-5,normal,-2,-1,-1,-1,0,0.004764,-0.003375
2023-01-04,QQQ,bearish,-5,normal,-2,-1,-1,-1,0,-0.015654,-0.009317
2023-01-05,QQQ,bearish,-6,normal,-2,-1,-1,-1,-1,0.027602,0.020695
2023-01-06,QQQ,bearish,-3,normal,-2,-1,0,-1,1,0.006473,-0.001071
2023-01-09,QQQ,neutral,-1,normal,-2,-1,0,1,1,0.008464,0.012394
2023-01-10,QQQ,neutral,0,normal,0,-1,0,1,0,0.017300,0.013252
2023-01-11,QQQ,bullish,3,normal,1,-1,1,1,1,0.005404,0.003344
2023-01-12,QQQ,bullish,3,normal,1,-1,1,1,1,0.006881,0.016166
2023-01-13,QQQ,bullish,3,normal,1,-1,1,1,1,0.002029,0.002743
2023-01-17,QQQ,bullish,3,normal,1,-1,1,1,1,-0.013000,-0.018473
2023-01-18,QQQ,neutral,0,normal,1,-1,0,1,-1,-0.009824,-0.003874
2023-01-19,QQQ,neutral,-1,normal,0,-1,0,1,-1,0.027367,0.021280
2023-01-20,QQQ,bullish,3,normal,1,-1,1,1,1,0.022216,0.019115
2023-01-23,QQQ,bullish,3,normal,1,-1,1,1,1,-0.002042,0.003689
2023-01-24,QQQ,neutral,2,normal,1,-1,1,1,0,-0.002219,0.013955
2023-01-25,QQQ,bullish,3,normal,2,-1,1,1,0,0.019497,0.007280
2023-01-26,QQQ,bullish,4,normal,2,-1,1,1,1,0.009954,0.014589
2023-01-27,QQQ,bullish,4,normal,2,-1,1,1,1,-0.020219,-0.009081
2023-01-30,QQQ,neutral,2,normal,2,-1,1,1,-1,0.014986,0.014846
2023-01-31,QQQ,bullish,4,normal,2,-1,1,1,1,0.021384,0.022112
2023-02-01,QQQ,bullish,6,normal,2,1,1,1,1,0.035890,0.013493
2023-02-02,QQQ,bullish,6,normal,2,1,1,1,1,-0.017772,0.004066
2023-02-03,QQQ,bullish,4,normal,2,1,1,1,-1,-0.008459,0.000264
2023-02-06,QQQ,bullish,4,normal,2,1,1,1,-1,0.020719,0.021156
2023-02-07,QQQ,bullish,6,normal,2,1,1,1,1,-0.017781,-0.013515
2023-02-08,QQQ,bullish,5,normal,2,1,1,1,0,-0.008838,-0.023184
2023-02-09,QQQ,bullish,4,normal,2,1,1,1,-1,-0.006563,0.000735
2023-02-10,QQQ,neutral,2,normal,2,-1,1,1,-1,0.016016,0.011191
