date,symbol,bias,score,regime,trendStack,longTrend,momentum,macdHistogram,structure,next_close_ret,next_oc_ret
2011-05-27,^NDX,neutral,0,normal,-1,1,0,-1,1,0.015603,0.005718
2011-05-31,^NDX,bullish,3,normal,2,1,0,-1,1,-0.021100,-0.019343
2011-06-01,^NDX,bearish,-3,normal,-1,1,-1,-1,-1,0.001817,0.000490
2011-06-02,^NDX,neutral,-1,normal,-1,1,0,-1,0,-0.014781,-0.003950
2011-06-03,^NDX,bearish,-3,normal,-1,1,-1,-1,-1,-0.007778,-0.006174
2011-06-06,^NDX,bearish,-4,normal,-2,1,-1,-1,-1,-0.002427,-0.004646
2011-06-07,^NDX,bearish,-4,normal,-2,1,-1,-1,-1,-0.007083,-0.005083
2011-06-08,^NDX,bearish,-4,normal,-2,1,-1,-1,-1,0.001669,0.001518
2011-06-09,^NDX,bearish,-3,normal,-2,1,-1,-1,0,-0.015758,-0.012585
2011-06-10,^NDX,bearish,-4,normal,-2,1,-1,-1,-1,0.000536,-0.001317
2011-06-13,^NDX,bearish,-3,normal,-2,1,-1,-1,0,0.012627,0.004441
2011-06-14,^NDX,neutral,-2,normal,-2,1,-1,-1,1,-0.018366,-0.009328
2011-06-15,^NDX,bearish,-6,normal,-2,-1,-1,-1,-1,-0.004110,-0.004444
2011-06-16,^NDX,bearish,-6,normal,-2,-1,-1,-1,-1,-0.003168,-0.012198
2011-06-17,^NDX,bearish,-5,normal,-2,-1,-1,-1,0,0.005199,0.007841
2011-06-20,^NDX,bearish,-5,normal,-2,-1,-1,-1,0,0.021530,0.018476
2011-06-21,^NDX,neutral,-1,normal,-2,1,0,-1,1,-0.007136,-0.003326
2011-06-22,^NDX,bearish,-3,normal,-2,1,-1,-1,0,0.008632,0.020158
2011-06-23,^NDX,neutral,1,normal,-2,1,0,1,1,-0.016847,-0.012661
2011-06-24,^NDX,neutral,-1,normal,-2,1,-1,1,0,0.015868,0.015607
2011-06-27,^NDX,neutral,1,normal,-2,1,0,1,1,0.014879,0.012954
2011-06-28,^NDX,bullish,3,normal,0,1,0,1,1,0.003797,0.001716
2011-06-29,^NDX,bullish,4,normal,1,1,0,1,1,0.013354,0.009583
2011-06-30,^NDX,bullish,5,normal,1,1,1,1,1,0.015621,0.015145
2011-07-01,^NDX,bullish,5,normal,1,1,1,1,1,0.004159,0.003440
2011-07-05,^NDX,bullish,5,normal,1,1,1,1,1,0.003108,0.004150
2011-07-06,^NDX,bullish,5,normal,1,1,1,1,1,0.014424,0.006780
2011-07-07,^NDX,bullish,6,normal,2,1,1,1,1,-0.002901,0.006581
2011-07-08,^NDX,bullish,5,normal,2,1,1,1,0,-0.018243,-0.007797
2011-07-11,^NDX,bullish,4,normal,2,1,1,1,-1,-0.007710,-0.007789
2011-07-12,^NDX,bullish,3,normal,2,1,0,1,-1,0.003686,-0.003389
2011-07-13,^NDX,bullish,5,normal,2,1,1,1,0,-0.011635,-0.014341
2011-07-14,^NDX,bullish,3,normal,2,1,0,1,-1,0.013595,0.002066
2011-07-15,^NDX,bullish,5,normal,2,1,1,1,0,-0.005372,-0.001074
2011-07-18,^NDX,bullish,4,normal,2,1,0,1,0,0.023106,0.012822
2011-07-19,^NDX,bullish,6,normal,2,1,1,1,1,-0.004324,-0.009914
2011-07-20,^NDX,bullish,5,normal,2,1,1,1,0,0.006885,0.006143
2011-07-21,^NDX,bullish,5,normal,2,1,1,1,0,0.010506,0.010944
2011-07-22,^NDX,bullish,6,normal,2,1,1,1,1,-0.002202,0.006435
2011-07-25,^NDX,bullish,5,normal,2,1,1,1,0,0.002186,0.002596
2011-07-26,^NDX,bullish,5,normal,2,1,1,1,0,-0.025640,-0.019550
2011-07-27,^NDX,neutral,1,normal,0,1,0,1,-1,0.001948,0.001829
2011-07-28,^NDX,neutral,2,normal,2,1,0,-1,0,-0.003778,0.005751
2011-07-29,^NDX,neutral,0,normal,0,1,0,-1,0,-0.003707,-0.015627
2011-08-01,^NDX,neutral,0,expanded,0,1,0,-1,0,-0.025998,-0.020455
2011-08-02,^NDX,bearish,-3,expanded,-1,1,-1,-1,-1,0.008692,0.007774
2011-08-03,^NDX,neutral,-2,expanded,-1,1,-1,-1,0,-0.045651,-0.029930
2011-08-04,^NDX,bearish,-5,expanded,-1,-1,-1,-1,-1,-0.005808,-0.014864
2011-08-05,^NDX,bearish,-6,expanded,-2,-1,-1,-1,-1,-0.061106,-0.031759
2011-08-08,^NDX,bearish,-6,expanded,-2,-1,-1,-1,-1,0.048780,0.030916
2011-08-09,^NDX,bearish,-5,expanded,-2,-1,-1,-1,0,-0.040587,-0.017558
2011-08-10,^NDX,bearish,-5,expanded,-2,-1,-1,-1,0,0.045333,0.027573
2011-08-11,^NDX,bearish,-4,expanded,-2,-1,-1,-1,1,0.006913,0.002532
2011-08-12,^NDX,bearish,-5,expanded,-2,-1,-1,-1,0,0.014697,0.011249
2011-08-15,^NDX,bearish,-3,expanded,-2,-1,0,-1,1,-0.008965,0.001886
2011-08-16,^NDX,bearish,-5,expanded,-2,-1,-1,-1,0,-0.005765,-0.005325
2011-08-17,^NDX,bearish,-5,expanded,-2,-1,-1,-1,0,-0.049775,-0.020673
2011-08-18,^NDX,bearish,-6,expanded,-2,-1,-1,-1,-1,-0.016792,-0.007204
2011-08-19,^NDX,bearish,-6,expanded,-2,-1,-1,-1,-1,0.003194,-0.018971
2011-08-22,^NDX,bearish,-5,expanded,-2,-1,-1,-1,0,0.041345,0.034113
2011-08-23,^NDX,bearish,-4,expanded,-2,-1,-1,-1,1,0.007406,0.011086
2011-08-24,^NDX,bearish,-4,expanded,-2,-1,-1,-1,1,-0.017170,-0.015711
2011-08-25,^NDX,bearish,-5,expanded,-2,-1,-1,-1,0,0.025500,0.028574
2011-08-26,^NDX,neutral,-1,expanded,-2,-1,0,1,1,0.028673,0.016124
2011-08-29,^NDX,bullish,3,expanded,0,1,0,1,1,0.006174,0.011582
2011-08-30,^NDX,bullish,4,expanded,1,1,0,1,1,0.001484,-0.003194
2011-08-31,^NDX,bullish,3,expanded,1,1,0,1,0,-0.009799,-0.011563
2011-09-01,^NDX,neutral,1,expanded,0,1,0,1,-1,-0.023082,-0.004720
2011-09-02,^NDX,bearish,-3,expanded,-2,-1,0,1,-1,-0.000106,0.024153
2011-09-06,^NDX,neutral,-2,expanded,-2,-1,0,1,0,0.025904,0.011434
2011-09-07,^NDX,bullish,3,expanded,0,1,0,1,1,-0.004254,0.000714
2011-09-08,^NDX,neutral,0,normal,0,-1,0,1,0,-0.022865,-0.015498
2011-09-09,^NDX,bearish,-3,normal,-2,-1,0,1,-1,0.013024,0.021465
2011-09-12,^NDX,neutral,0,normal,0,-1,0,1,0,0.013112,0.010429
2011-09-13,^NDX,bullish,3,normal,0,1,0,1,1,0.014487,0.008547
2011-09-14,^NDX,bullish,5,normal,1,1,1,1,1,0.015008,0.005868
2011-09-15,^NDX,bullish,5,normal,1,1,1,1,1,0.008541,0.009548
2011-09-16,^NDX,bullish,5,normal,1,1,1,1,1,0.001158,0.013663
2011-09-19,^NDX,bullish,4,normal,1,1,1,1,0,-0.005574,-0.009773
2011-09-20,^NDX,bullish,4,normal,1,1,1,1,0,-0.016373,-0.021708
2011-09-21,^NDX,neutral,2,normal,1,1,0,1,-1,-0.032640,-0.005481
2011-09-22,^NDX,bearish,-3,normal,-2,-1,0,1,-1,0.010194,0.018982
2011-09-23,^NDX,neutral,-2,normal,-2,-1,0,1,0,0.012425,0.007949
2011-09-26,^NDX,bullish,3,normal,0,1,0,1,1,0.008625,-0.007548
2011-09-27,^NDX,bullish,4,normal,1,1,0,1,1,-0.014515,-0.020055
2011-09-28,^NDX,bearish,-3,normal,-2,1,0,-1,-1,-0.010429,-0.025657
2011-09-29,^NDX,bearish,-5,normal,-2,-1,0,-1,-1,-0.026619,-0.012947
2011-09-30,^NDX,bearish,-6,normal,-2,-1,-1,-1,-1,-0.025309,-0.020197
2011-10-03,^NDX,bearish,-6,normal,-2,-1,-1,-1,-1,0.021184,0.031589
2011-10-04,^NDX,bearish,-5,normal,-2,-1,-1,-1,0,0.025155,0.029108
2011-10-05,^NDX,bearish,-3,normal,-2,-1,0,-1,1,0.016135,0.016690
2011-10-06,^NDX,neutral,1,normal,0,1,0,-1,1,-0.006867,-0.006652
2011-10-07,^NDX,neutral,-2,normal,0,-1,0,-1,0,0.034452,0.016723
2011-10-10,^NDX,bullish,5,normal,1,1,1,1,1,0.007140,0.009804
2011-10-11,^NDX,bullish,5,normal,1,1,1,1,1,0.005342,-0.004135
2011-10-12,^NDX,bullish,5,normal,1,1,1,1,1,0.008539,0.011309
2011-10-13,^NDX,bullish,5,normal,2,1,1,1,0,0.019365,0.005059
2011-10-14,^NDX,bullish,6,normal,2,1,1,1,1,-0.015835,-0.010659
2011-10-17,^NDX,bullish,4,normal,2,1,1,1,-1,0.013061,0.014104
2011-10-18,^NDX,bullish,5,normal,2,1,1,1,0,-0.020322,-0.013502
2011-10-19,^NDX,bullish,5,normal,2,1,1,1,0,-0.004541,-0.004768
2011-10-20,^NDX,bullish,4,normal,2,1,1,1,-1,0.012852,0.001595
2011-10-21,^NDX,bullish,6,normal,2,1,1,1,1,0.020758,0.018239
2011-10-24,^NDX,bullish,6,normal,2,1,1,1,1,-0.020361,-0.016679
2011-10-25,^NDX,bullish,4,normal,2,1,1,1,-1,-0.000462,-0.006409
2011-10-26,^NDX,bullish,5,normal,2,1,1,1,0,0.027857,0.003823
2011-10-27,^NDX,bullish,6,normal,2,1,1,1,1,0.000608,0.006400
2011-10-28,^NDX,bullish,5,normal,2,1,1,1,0,-0.017162,-0.007114
2011-10-31,^NDX,bullish,4,normal,2,1,1,1,-1,-0.026147,-0.001191
2011-11-01,^NDX,neutral,-1,normal,0,1,0,-1,-1,0.008680,-0.001542
2011-11-02,^NDX,neutral,0,normal,0,1,0,-1,0,0.021304,0.011781
2011-11-03,^NDX,bullish,4,normal,2,1,1,-1,1,-0.004811,0.001194
2011-11-04,^NDX,neutral,2,normal,2,1,0,-1,0,0.006247,0.007316
2011-11-07,^NDX,bullish,4,normal,2,1,1,-1,1,0.012218,0.005792
2011-11-08,^NDX,bullish,4,normal,2,1,1,-1,1,-0.035796,-0.013909
2011-11-09,^NDX,neutral,-1,normal,0,1,0,-1,-1,-0.000877,-0.011344
2011-11-10,^NDX,neutral,0,normal,0,1,0,-1,0,0.018905,0.008278
2011-11-11,^NDX,bullish,3,normal,2,1,0,-1,1,-0.006138,-0.004079
2011-11-14,^NDX,neutral,2,normal,2,1,0,-1,0,0.010644,0.013709
2011-11-15,^NDX,bullish,3,normal,2,1,0,-1,1,-0.017695,-0.008912
2011-11-16,^NDX,neutral,-1,normal,0,1,0,-1,-1,-0.022492,-0.020921
2011-11-17,^NDX,bearish,-3,normal,-1,1,-1,-1,-1,-0.007984,-0.008660
2011-11-18,^NDX,bearish,-3,normal,-1,1,-1,-1,-1,-0.018993,-0.003937
2011-11-21,^NDX,bearish,-5,normal,-1,-1,-1,-1,-1,0.002347,0.004997
2011-11-22,^NDX,bearish,-4,normal,-1,-1,-1,-1,0,-0.022465,-0.014967
2011-11-23,^NDX,bearish,-5,normal,-1,-1,-1,-1,-1,-0.007228,-0.004195
2011-11-25,^NDX,bearish,-6,normal,-2,-1,-1,-1,-1,0.034098,0.007492
2011-11-28,^NDX,bearish,-4,normal,-2,-1,-1,-1,1,-0.005768,-0.006171
2011-11-29,^NDX,bearish,-5,normal,-2,-1,-1,-1,0,0.037899,0.010977
2011-11-30,^NDX,neutral,2,normal,1,1,0,-1,1,0.006100,0.006507
2011-12-01,^NDX,neutral,2,normal,1,1,0,-1,1,-0.003101,-0.011096
2011-12-02,^NDX,bullish,3,normal,1,1,0,1,0,0.010821,-0.004109
2011-12-05,^NDX,bullish,4,normal,1,1,1,1,0,-0.002346,-0.002646
2011-12-06,^NDX,bullish,4,normal,2,1,0,1,0,-0.000409,0.003455
2011-12-07,^NDX,bullish,4,normal,2,1,0,1,0,-0.016354,-0.011665
2011-12-08,^NDX,neutral,0,normal,-1,1,0,1,-1,0.015811,0.013732
2011-12-09,^NDX,bullish,4,normal,2,1,0,1,0,-0.011403,-0.001390
2011-12-12,^NDX,bullish,4,normal,2,1,0,1,0,-0.010413,-0.017294
2011-12-13,^NDX,neutral,0,normal,-1,1,0,1,-1,-0.015580,-0.011864
2011-12-14,^NDX,bearish,-6,normal,-2,-1,-1,-1,-1,-0.002830,-0.011730
2011-12-15,^NDX,bearish,-5,normal,-2,-1,-1,-1,0,0.005151,-0.000183
2011-12-16,^NDX,bearish,-5,normal,-2,-1,-1,-1,0,-0.010236,-0.012966
2011-12-19,^NDX,bearish,-6,normal,-2,-1,-1,-1,-1,0.030096,0.012760
2011-12-20,^NDX,neutral,2,normal,1,1,0,-1,1,-0.014422,-0.007445
2011-12-21,^NDX,bearish,-5,normal,-2,-1,0,-1,-1,0.007888,0.005362
2011-12-22,^NDX,neutral,-2,normal,-2,1,0,-1,0,0.009176,0.005813
2011-12-23,^NDX,bullish,4,normal,1,1,0,1,1,0.002426,0.003866
2011-12-27,^NDX,bullish,4,normal,1,1,0,1,1,-0.011356,-0.012153
2011-12-28,^NDX,neutral,-1,normal,-2,1,0,1,-1,0.007935,0.005505
2011-12-29,^NDX,bullish,3,normal,1,1,0,1,0,-0.003168,-0.001788
2011-12-30,^NDX,bullish,3,quiet,1,1,0,1,0,0.019374,-0.000517
2012-01-03,^NDX,bullish,5,quiet,1,1,1,1,1,0.003338,0.005690
2012-01-04,^NDX,bullish,5,quiet,2,1,1,1,0,0.008271,0.009628
2012-01-05,^NDX,bullish,6,quiet,2,1,1,1,1,0.003061,0.002335
2012-01-06,^NDX,bullish,6,quiet,2,1,1,1,1,-0.002343,-0.005029
2012-01-09,^NDX,bullish,5,quiet,2,1,1,1,0,0.007117,-0.002898
2012-01-10,^NDX,bullish,6,quiet,2,1,1,1,1,0.002057,0.003621
2012-01-11,^NDX,bullish,5,quiet,2,1,1,1,0,0.004106,0.001956
2012-01-12,^NDX,bullish,6,quiet,2,1,1,1,1,-0.004202,0.000236
2012-01-13,^NDX,bullish,5,quiet,2,1,1,1,0,0.008963,-0.001210
2012-01-17,^NDX,bullish,6,quiet,2,1,1,1,1,0.013672,0.012238
2012-01-18,^NDX,bullish,6,quiet,2,1,1,1,1,0.006488,0.002694
2012-01-19,^NDX,bullish,6,quiet,2,1,1,1,1,-0.001917,0.003442
2012-01-20,^NDX,bullish,5,quiet,2,1,1,1,0,0.000082,0.000066
2012-01-23,^NDX,bullish,5,quiet,2,1,1,1,0,-0.001338,0.002926
2012-01-24,^NDX,bullish,5,quiet,2,1,1,1,0,0.013024,0.003708
2012-01-25,^NDX,bullish,6,quiet,2,1,1,1,1,-0.004473,-0.007850
2012-01-26,^NDX,bullish,5,quiet,2,1,1,1,0,0.002909,0.004648
2012-01-27,^NDX,bullish,5,quiet,2,1,1,1,0,0.001442,0.010990
2012-01-30,^NDX,bullish,5,quiet,2,1,1,1,0,0.001067,-0.003513
2012-01-31,^NDX,bullish,5,quiet,2,1,1,1,0,0.008197,0.002643
2012-02-01,^NDX,bullish,6,quiet,2,1,1,1,1,0.003075,0.000301
2012-02-02,^NDX,bullish,5,quiet,2,1,1,1,0,0.013358,0.004093
2012-02-03,^NDX,bullish,6,quiet,2,1,1,1,1,-0.000344,0.003560
2012-02-06,^NDX,bullish,5,quiet,2,1,1,1,0,0.001487,0.003675
2012-02-07,^NDX,bullish,6,quiet,2,1,1,1,1,0.005395,0.004831
2012-02-08,^NDX,bullish,6,quiet,2,1,1,1,1,0.007153,0.004033
2012-02-09,^NDX,bullish,6,quiet,2,1,1,1,1,-0.006478,0.001360
2012-02-10,^NDX,bullish,5,quiet,2,1,1,1,0,0.008703,0.001778
2012-02-13,^NDX,bullish,6,quiet,2,1,1,1,1,0.002238,0.005325
2012-02-14,^NDX,bullish,6,quiet,2,1,1,1,1,-0.007467,-0.011196
2012-02-15,^NDX,bullish,5,quiet,2,1,1,1,0,0.014194,0.014377
2012-02-16,^NDX,bullish,5,normal,2,1,1,1,0,-0.003105,-0.001152
2012-02-17,^NDX,bullish,5,normal,2,1,1,1,0,0.002322,0.000398
2012-02-21,^NDX,bullish,5,normal,2,1,1,1,0,-0.004038,-0.002529
2012-02-22,^NDX,bullish,3,normal,2,1,1,-1,0,0.005873,0.006212
2012-02-23,^NDX,bullish,4,normal,2,1,1,-1,1,0.003576,0.000596
2012-02-24,^NDX,bullish,4,quiet,2,1,1,-1,1,0.000979,0.006689
2012-02-27,^NDX,bullish,3,normal,2,1,1,-1,0,0.010243,0.008973
2012-02-28,^NDX,bullish,4,normal,2,1,1,-1,1,-0.003934,-0.006014
2012-02-29,^NDX,bullish,3,normal,2,1,1,-1,0,0.007792,0.003546
2012-03-01,^NDX,bullish,3,normal,2,1,1,-1,0,-0.000741,0.000436
2012-03-02,^NDX,bullish,3,normal,2,1,1,-1,0,-0.010093,-0.008223
2012-03-05,^NDX,neutral,2,normal,2,1,1,-1,-1,-0.009931,0.001021
2012-03-06,^NDX,neutral,2,normal,2,1,1,-1,-1,0.007300,0.003077
2012-03-07,^NDX,bullish,4,normal,2,1,1,-1,1,0.011247,0.005234
2012-03-08,^NDX,bullish,4,normal,2,1,1,-1,1,0.003667,0.002158
2012-03-09,^NDX,bullish,4,normal,2,1,1,-1,1,0.000000,-0.000049
2012-03-12,^NDX,bullish,3,normal,2,1,1,-1,0,0.019109,0.012055
2012-03-13,^NDX,bullish,4,normal,2,1,1,-1,1,0.004071,0.002714
2012-03-14,^NDX,bullish,6,normal,2,1,1,1,1,0.002356,-0.000515
2012-03-15,^NDX,bullish,5,normal,2,1,1,1,0,-0.000740,-0.001079
2012-03-16,^NDX,bullish,5,normal,2,1,1,1,0,0.007549,0.005992
2012-03-19,^NDX,bullish,6,normal,2,1,1,1,1,0.001599,0.006704
2012-03-20,^NDX,bullish,5,normal,2,1,1,1,0,-0.000274,-0.000920
2012-03-21,^NDX,bullish,5,normal,2,1,1,1,0,-0.001966,0.003984
2012-03-22,^NDX,bullish,4,normal,2,1,1,1,-1,-0.001080,-0.002242
2012-03-23,^NDX,bullish,5,normal,2,1,1,1,0,0.018130,0.011300
2012-03-26,^NDX,bullish,6,normal,2,1,1,1,1,0.001476,0.000881
2012-03-27,^NDX,bullish,6,normal,2,1,1,1,1,-0.004008,-0.005388
2012-03-28,^NDX,bullish,4,normal,2,1,1,1,-1,-0.003219,0.002035
2012-03-29,^NDX,bullish,5,normal,2,1,1,1,0,-0.002455,-0.006727
2012-03-30,^NDX,bullish,3,normal,2,1,1,-1,0,0.010580,0.011689
2012-04-02,^NDX,bullish,4,normal,2,1,1,-1,1,-0.000589,-0.001206
2012-04-03,^NDX,bullish,3,normal,2,1,1,-1,0,-0.013576,-0.005193
2012-04-04,^NDX,neutral,2,normal,2,1,1,-1,-1,0.006375,0.007954
2012-04-05,^NDX,bullish,3,normal,2,1,1,-1,0,-0.008152,0.005099
2012-04-09,^NDX,bullish,3,normal,2,1,1,-1,0,-0.016372,-0.015819
2012-04-10,^NDX,neutral,-1,normal,0,1,0,-1,-1,0.004827,-0.004174
2012-04-11,^NDX,neutral,0,normal,0,1,0,-1,0,0.011864,0.009289
2012-04-12,^NDX,bullish,4,normal,2,1,1,-1,1,-0.015061,-0.011627
2012-04-13,^NDX,neutral,-1,normal,0,1,0,-1,-1,-0.010704,-0.016135
2012-04-16,^NDX,neutral,-2,normal,0,1,-1,-1,-1,0.020029,0.016800
2012-04-17,^NDX,bullish,3,expanded,2,1,0,-1,1,-0.002732,0.000545
2012-04-18,^NDX,neutral,0,expanded,0,1,0,-1,0,-0.010795,-0.007781
2012-04-19,^NDX,neutral,-1,expanded,0,1,0,-1,-1,-0.004012,-0.008709
2012-04-20,^NDX,neutral,-2,expanded,0,1,-1,-1,-1,-0.008423,0.000894
2012-04-23,^NDX,bearish,-3,expanded,-1,1,-1,-1,-1,-0.005566,-0.003467
2012-04-24,^NDX,neutral,-2,expanded,-1,1,-1,-1,0,0.026865,0.005477
2012-04-25,^NDX,bullish,3,expanded,2,1,0,-1,1,0.005761,0.005664
2012-04-26,^NDX,bullish,3,expanded,2,1,0,-1,1,0.005911,0.001377
2012-04-27,^NDX,bullish,4,expanded,2,1,1,-1,1,-0.006442,-0.002775
2012-04-30,^NDX,neutral,2,normal,2,1,0,-1,0,0.001190,0.002821
2012-05-01,^NDX,bullish,4,normal,2,1,0,1,0,0.002879,0.007957
2012-05-02,^NDX,bullish,4,normal,2,1,0,1,0,-0.011036,-0.011856
2012-05-03,^NDX,neutral,1,normal,0,1,0,1,-1,-0.024651,-0.016571
2012-05-04,^NDX,bearish,-3,expanded,-1,1,-1,-1,-1,0.000516,0.006333
2012-05-07,^NDX,neutral,-2,normal,-1,1,-1,-1,0,-0.003565,0.002103
2012-05-08,^NDX,neutral,-2,expanded,-1,1,-1,-1,0,-0.003240,0.008138
2012-05-09,^NDX,neutral,-2,expanded,-1,1,-1,-1,0,-0.001949,-0.005977
2012-05-10,^NDX,neutral,-2,normal,-1,1,-1,-1,0,-0.000099,0.003826
2012-05-11,^NDX,neutral,-2,normal,-1,1,-1,-1,0,-0.009824,-0.001338
2012-05-14,^NDX,bearish,-3,normal,-1,1,-1,-1,-1,-0.003679,-0.003556
2012-05-15,^NDX,bearish,-4,normal,-2,1,-1,-1,-1,-0.007436,-0.010946
2012-05-16,^NDX,bearish,-4,normal,-2,1,-1,-1,-1,-0.020499,-0.020717
2012-05-17,^NDX,bearish,-4,normal,-2,1,-1,-1,-1,-0.012164,-0.012498
2012-05-18,^NDX,bearish,-6,normal,-2,-1,-1,-1,-1,0.026992,0.025428
2012-05-21,^NDX,neutral,-2,expanded,-2,1,-1,-1,1,-0.002448,-0.005631
2012-05-22,^NDX,bearish,-3,normal,-2,1,-1,-1,0,0.003103,0.004900
2012-05-23,^NDX,bearish,-3,expanded,-2,1,-1,-1,0,-0.006176,-0.008527
2012-05-24,^NDX,bearish,-3,normal,-2,1,-1,-1,0,-0.001699,-0.002081
2012-05-25,^NDX,bearish,-3,normal,-2,1,-1,-1,0,0.012631,0.006415
2012-05-29,^NDX,neutral,-2,normal,-2,1,-1,-1,1,-0.008429,-0.000465
2012-05-30,^NDX,bearish,-3,normal,-2,1,-1,-1,0,-0.004938,-0.004338
2012-05-31,^NDX,neutral,-1,normal,-2,1,-1,1,0,-0.026156,-0.020706
2012-06-01,^NDX,bearish,-6,normal,-2,-1,-1,-1,-1,0.007849,0.007792
2012-06-04,^NDX,bearish,-5,normal,-2,-1,-1,-1,0,0.003781,0.007979
2012-06-05,^NDX,bearish,-4,normal,-2,-1,-1,-1,1,0.023646,0.016868
2012-06-06,^NDX,neutral,1,normal,-2,1,0,1,1,-0.004285,-0.013167
2012-06-07,^NDX,neutral,0,normal,-2,1,0,1,0,0.009387,0.011777
2012-06-08,^NDX,neutral,2,normal,0,1,0,1,0,-0.016423,-0.023868
2012-06-11,^NDX,neutral,-2,normal,-2,1,-1,1,-1,0.011529,0.009191
2012-06-12,^NDX,neutral,2,normal,0,1,0,1,0,-0.007368,-0.005618
2012-06-13,^NDX,neutral,0,normal,-2,1,0,1,0,0.004958,0.004226
2012-06-14,^NDX,neutral,0,normal,-2,1,0,1,0,0.012307,0.010763
2012-06-15,^NDX,bullish,3,normal,0,1,0,1,1,0.008280,0.008378
2012-06-18,^NDX,bullish,5,normal,1,1,1,1,1,0.010920,0.005525
2012-06-19,^NDX,bullish,5,normal,1,1,1,1,1,0.000954,-0.000636
2012-06-20,^NDX,bullish,4,normal,1,1,1,1,0,-0.025300,-0.024054
2012-06-21,^NDX,neutral,-1,normal,-2,1,0,1,-1,0.011173,0.009074
2012-06-22,^NDX,bullish,3,normal,1,1,0,1,0,-0.020108,-0.011487
2012-06-25,^NDX,neutral,-1,normal,-2,1,0,1,-1,0.006434,0.003396
2012-06-26,^NDX,neutral,0,normal,-2,1,0,1,0,0.006153,0.002681
2012-06-27,^NDX,bullish,3,normal,0,1,0,1,1,-0.011257,-0.011257
2012-06-28,^NDX,neutral,-1,normal,-2,1,0,1,-1,0.031171,0.019043
2012-06-29,^NDX,bullish,5,normal,1,1,1,1,1,0.003559,0.003252
2012-07-02,^NDX,bullish,5,normal,1,1,1,1,1,0.007928,0.008531
2012-07-03,^NDX,bullish,5,normal,1,1,1,1,1,0.000616,0.001453
2012-07-05,^NDX,bullish,5,normal,1,1,1,1,1,-0.013288,-0.008863
2012-07-06,^NDX,neutral,2,normal,1,1,0,1,-1,-0.000758,-0.000027
2012-07-09,^NDX,bullish,3,normal,1,1,0,1,0,-0.009497,-0.013285
2012-07-10,^NDX,neutral,-1,normal,-2,1,0,1,-1,-0.005620,-0.003519
2012-07-11,^NDX,neutral,-1,normal,-2,1,0,1,-1,-0.009992,-0.006394
2012-07-12,^NDX,bearish,-4,normal,-2,1,-1,-1,-1,0.015586,0.015314
2012-07-13,^NDX,neutral,1,normal,0,1,0,-1,1,-0.003064,-0.001128
2012-07-16,^NDX,neutral,-2,normal,-2,1,0,-1,0,0.005665,-0.000050
2012-07-17,^NDX,neutral,2,normal,1,1,0,-1,1,0.013204,0.015080
2012-07-18,^NDX,bullish,5,normal,1,1,1,1,1,0.011402,0.003958
2012-07-19,^NDX,bullish,6,normal,2,1,1,1,1,-0.014222,-0.013772
2012-07-20,^NDX,bullish,3,normal,2,1,0,1,-1,-0.010737,0.005685
2012-07-23,^NDX,neutral,0,normal,-1,1,0,1,-1,-0.008676,-0.009998
2012-07-24,^NDX,neutral,-1,normal,-1,1,0,-1,0,-0.007112,-0.000980
2012-07-25,^NDX,bearish,-4,normal,-2,1,-1,-1,-1,0.013985,-0.001294
2012-07-26,^NDX,neutral,-1,normal,-2,1,0,-1,1,0.024056,0.018077
2012-07-27,^NDX,bullish,6,normal,2,1,1,1,1,-0.001855,-0.002891
2012-07-30,^NDX,bullish,5,normal,2,1,1,1,0,0.000155,-0.000284
2012-07-31,^NDX,bullish,5,normal,2,1,1,1,0,-0.002800,-0.009532
2012-08-01,^NDX,bullish,4,normal,2,1,1,1,-1,-0.003647,0.003624
2012-08-02,^NDX,bullish,4,normal,2,1,0,1,0,0.019227,0.004244
2012-08-03,^NDX,bullish,6,normal,2,1,1,1,1,0.006760,0.002870
2012-08-06,^NDX,bullish,6,normal,2,1,1,1,1,0.008563,0.004135
2012-08-07,^NDX,bullish,6,normal,2,1,1,1,1,-0.001156,0.002486
2012-08-08,^NDX,bullish,5,normal,2,1,1,1,0,0.002060,0.002448
2012-08-09,^NDX,bullish,5,normal,2,1,1,1,0,0.001232,0.004578
2012-08-10,^NDX,bullish,5,normal,2,1,1,1,0,0.002101,0.002642
2012-08-13,^NDX,bullish,6,normal,2,1,1,1,1,-0.000326,-0.003674
2012-08-14,^NDX,bullish,5,normal,2,1,1,1,0,0.002815,0.003949
2012-08-15,^NDX,bullish,5,quiet,2,1,1,1,0,0.011925,0.008823
2012-08-16,^NDX,bullish,6,normal,2,1,1,1,1,0.004411,0.001719
2012-08-17,^NDX,bullish,6,quiet,2,1,1,1,1,0.001449,0.002383
2012-08-20,^NDX,bullish,6,quiet,2,1,1,1,1,-0.004357,-0.006999
2012-08-21,^NDX,bullish,5,quiet,2,1,1,1,0,0.004047,0.006625
2012-08-22,^NDX,bullish,5,quiet,2,1,1,1,0,-0.007688,-0.004311
2012-08-23,^NDX,bullish,5,quiet,2,1,1,1,0,0.005804,0.008575
2012-08-24,^NDX,bullish,5,quiet,2,1,1,1,0,0.001620,-0.003385
2012-08-27,^NDX,bullish,5,quiet,2,1,1,1,0,0.000050,0.001267
2012-08-28,^NDX,bullish,5,quiet,2,1,1,1,0,0.000471,0.000367
